t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
5.50044,-0.03172,-0.00000,0.00000,-0.03172,-0.00000,0.00000,-0.08205,-0.10305,0.00000,0.02106,0.02106,-0.05969,0.00000,0.00000,0.01791,0.01792,0.01791,-0.23686,1.19723,0.39049,0.00623,0.00374,0.01033
5.55015,-0.03172,-0.00000,0.00000,-0.03172,-0.00000,0.00000,-0.08205,-0.10305,0.00000,0.02106,0.02106,-0.05969,0.00000,0.00000,0.01791,0.01792,0.01791,-0.23686,1.19723,0.39049,0.00623,0.00374,0.01033
5.60051,-0.03397,-0.00000,0.00000,-0.03397,-0.00000,0.00000,-0.07933,-0.09251,0.00000,0.02119,0.02119,-0.06257,0.00000,0.00000,0.01791,0.01792,0.01791,-0.27292,1.16879,0.40082,0.00618,0.00381,0.00953
5.65029,-0.03397,-0.00000,0.00000,-0.03397,-0.00000,0.00000,-0.07933,-0.09251,0.00000,0.02119,0.02119,-0.06257,0.00000,0.00000,0.01791,0.01792,0.01791,-0.27292,1.16879,0.40082,0.00618,0.00381,0.00953
5.70017,-0.03622,-0.00000,0.00000,-0.03622,-0.00000,0.00000,-0.07489,-0.07904,0.00000,0.02092,0.02092,-0.06346,0.00000,0.00000,0.01791,0.01792,0.01791,-0.30900,1.14056,0.40653,0.00571,0.00326,0.00821
5.75014,-0.03622,-0.00000,0.00000,-0.03622,-0.00000,0.00000,-0.07489,-0.07904,0.00000,0.02092,0.02092,-0.06346,0.00000,0.00000,0.01791,0.01792,0.01791,-0.30900,1.14056,0.40653,0.00571,0.00326,0.00821
5.80017,-0.03892,-0.00000,0.00000,-0.03892,-0.00000,0.00000,-0.07489,-0.07349,0.00000,0.02134,0.02134,-0.06781,0.00000,0.00000,0.01791,0.01792,0.01791,-0.34238,1.11642,0.40463,0.00638,0.00285,0.00686
5.85053,-0.03892,-0.00000,0.00000,-0.03892,-0.00000,0.00000,-0.07489,-0.07349,0.00000,0.02134,0.02134,-0.06781,0.00000,0.00000,0.01791,0.01792,0.01791,-0.34238,1.11642,0.40463,0.00638,0.00285,0.00686
5.90071,-0.03892,-0.00000,0.00000,-0.03892,-0.00000,0.00000,-0.07489,-0.07349,0.00000,0.02134,0.02134,-0.06781,0.00000,0.00000,0.01791,0.01792,0.01791,-0.34238,1.11642,0.40463,0.00638,0.00285,0.00686
5.95019,-0.04117,-0.00000,0.00000,-0.04117,-0.00000,0.00000,-0.07120,-0.06161,0.00000,0.02092,0.02092,-0.06817,0.00000,0.00000,0.01791,0.01792,0.01791,-0.36515,1.10062,0.39844,0.00627,0.00224,0.00571
6.00020,-0.04117,-0.00000,0.00000,-0.04117,-0.00000,0.00000,-0.07120,-0.06161,0.00000,0.02092,0.02092,-0.06817,0.00000,0.00000,0.01791,0.01792,0.01791,-0.36515,1.10062,0.39844,0.00627,0.00224,0.00571
6.05020,-0.04387,-0.00000,0.00000,-0.04387,-0.00000,0.00000,-0.07197,-0.05750,0.00000,0.02138,0.02138,-0.07273,0.00000,0.00000,0.01791,0.01792,0.01791,-0.39349,1.08641,0.38570,0.00613,0.00181,0.00542
6.10066,-0.04387,-0.00000,0.00000,-0.04387,-0.00000,0.00000,-0.07197,-0.05750,0.00000,0.02138,0.02138,-0.07273,0.00000,0.00000,0.01791,0.01792,0.01791,-0.39349,1.08641,0.38570,0.00613,0.00181,0.00542
